"heightagegroups","SEX","name","prev_less18.5","prev_18.5to20","prev_20to25","prev_25to30","prev_30to35","prev_35to40","prev_over40","TOTPOP","Age group (IL3)","Age group (IL)","code.x","meanheight","sdheight","region"
"70-79",0,"Lesotho",0.0638434568736004,0.0709803258753325,0.303452883190342,0.253834277935192,0.142707139661979,0.107153991511413,0.0580279249521414,24.2485,"70-79","70-79",426,156.9289365,7.76924621883662,"AFRICA"
"70-79",0,"Liberia",0.114418888910802,0.0690585148728041,0.524432671001886,0.146270107456955,0.0670850708576468,0.0471519443157196,0.0315828028200328,42.9495,"70-79","70-79",430,156.2222508,6.94453023596912,"AFRICA"
"70-79",0,"Libyan Arab Jamahiriya",0.0081746281839234,0.00722711337982972,0.10464366300473,0.25412489407958,0.288488483249898,0.21104106023303,0.126300157869008,87.2075,"70-79","70-79",434,158.3973868,6.03470993031351,"AFRICA"
"70-79",0,"Lithuania",0.00288116433552776,0.00601480093558335,0.111720735155739,0.379913913529533,0.307891675148325,0.126195791862919,0.0653819184750454,152.8875,"70-79","70-79",440,165.6261365,6.56012988491876,"EUROPE"
"70-79",0,"Luxembourg",0.0177836172514381,0.0268053254636296,0.290343271323158,0.412865308605585,0.163607372020319,0.0715572546336055,0.017037850134023,21.556,"70-79","70-79",442,164.2712844,6.47921942977585,"EUROPE"
"70-79",0,"Madagascar",0.305396632345944,0.161217199153228,0.374506639975277,0.125488274487434,0.023051760791805,0.00667208254419862,0.00366741104129223,234.7415,"70-79","70-79",450,153.3026769,6.44557414400456,"AFRICA"
"70-79",0,"Malawi",0.126049937586971,0.114831281145916,0.43385492216441,0.199302748597643,0.0776158219048585,0.0345811865786806,0.0137641020215205,148.1845,"70-79","70-79",454,156.0846354,6.44557414400456,"AFRICA"
"70-79",0,"Malaysia",0.0390609709472389,0.0444022884899063,0.371469691191511,0.355620238299825,0.14631791391785,0.0349296180424667,0.0081992784807505,574.3915,"70-79","70-79",458,154.8540612,5.58433638024338,"ASIA"
"70-79",0,"Maldives",0.0444710100384615,0.0253353106291209,0.376688007313187,0.338036360788462,0.167806015711538,0.0381761148873626,0.00948718063186813,4.186,"70-79","70-79",462,150.4821617,6.10091406216014,"ASIA"
"70-79",0,"Mali",0.145073117303691,0.140424477404914,0.402250994423265,0.200855371550801,0.0840358159999693,0.0217378413679044,0.00562238194945489,146.394,"70-79","70-79",466,161.83716,6.94453023596912,"AFRICA"
"70-79",0,"Malta",0.00622283320266484,0.0108877614349707,0.173847433732258,0.347140448409866,0.271050414482835,0.133867582804312,0.0569835258320085,26.2305,"70-79","70-79",470,162.6443971,6.47921942977585,"EUROPE"
"70-79",0,"Mauritania",0.0984995784997947,0.0458306267494537,0.270993249978653,0.254735021640045,0.208924248184281,0.0736791392572204,0.0473381350779713,37.7575,"70-79","70-79",478,159.9551738,6.94453023596912,"AFRICA"
"70-79",0,"Mauritius",0.0239455788251689,0.0476986999739046,0.321525885101409,0.370590115629454,0.177342703286856,0.0478194923616676,0.0110775251869523,38.8575,"70-79","70-79",480,158.3181712,6.44557414400456,"AFRICA"
"70-79",0,"Mexico",0.0108540978346835,0.0208073140292119,0.208210838817797,0.381446247755062,0.25879433446618,0.0876277948702214,0.0322593718176284,2451.7905,"70-79","70-79",484,153.7715029,7.02996251547062,"LATIN AM. CARIBBEAN"
"70-79",0,"Micronesia (Fed. States of)",0.0342042659003932,0.0291213540825688,0.149047847359109,0.288654110867628,0.283028372866317,0.119087553335518,0.0968564955884666,1.526,"70-79","70-79",583,157.1279028,6.74416380088281,"OCEANIA"
"70-79",0,"Mongolia",0.0193909938546831,0.0188640672320077,0.188072453724569,0.376032968614989,0.304373612626278,0.0686297866287097,0.0246361173187635,38.447,"70-79","70-79",496,157.1061749,6.25128090160306,"ASIA"
"70-79",0,"Montenegro",0.00609076474230158,0.0145438429390179,0.23186907617765,0.404060077817281,0.222651624731331,0.0763325211964137,0.0444520917791481,26.434,"70-79","70-79",499,167.4277918,NA,"EUROPE"
"70-79",0,"Morocco",0.035556566482228,0.0252191793173455,0.238544030259074,0.337956386387582,0.21844276034959,0.0922837777237516,0.0519973000857551,661.6165,"70-79","70-79",504,157.1671942,6.03470993031351,"AFRICA"
"70-79",0,"Mozambique",0.194772315547897,0.145718052646774,0.330733188066191,0.183083836177735,0.0985586406141853,0.0322248968374125,0.0149090707764477,272.198,"70-79","70-79",508,155.0104704,6.44557414400456,"AFRICA"
"70-79",0,"Myanmar",0.156237463316814,0.0886131856708906,0.501103290219306,0.18039008778905,0.0557968355012156,0.0144577840138194,0.0034013534889044,951.413,"70-79","70-79",104,152.5458136,5.70873983867919,"ASIA"
"70-79",0,"Namibia",0.169372479970982,0.110372115352911,0.281092878558471,0.212942031594266,0.116459967085838,0.0709200383874891,0.0388404884484796,28.775,"70-79","70-79",516,160.1478688,7.76924621883662,"AFRICA"
"70-79",0,"Nepal",0.180823653763204,0.11128382658173,0.423508694841156,0.208479728600969,0.0575413464759285,0.0147305638687168,0.00363218548018064,477.639,"70-79","70-79",524,150.4018539,6.10091406216014,"ASIA"
"70-79",0,"Netherlands",0.0109938055680628,0.0252520844728153,0.321766035927716,0.385977086030263,0.1719849307762,0.062788280402702,0.0212377762718646,869.293,"70-79","70-79",528,168.2279548,6.47921942977585,"EUROPE"
"70-79",0,"New Zealand",0.0128161220023132,0.0271623260423453,0.242615904747443,0.352598549618693,0.215652475302811,0.0986756293539812,0.0504789925057755,198.6405,"70-79","70-79",554,164.4480416,6.74416380088281,"OCEANIA"
"70-79",0,"Nicaragua",0.0451234839226715,0.0432079715748154,0.178762765127422,0.294443803508857,0.293202016337952,0.100280104223973,0.0449798549214282,94.105,"70-79","70-79",558,153.3390636,6.88834262615356,"LATIN AM. CARIBBEAN"
"70-79",0,"Niger",0.343933025742847,0.196924056221503,0.309061450861269,0.100864648335857,0.0357987761905827,0.00903548331648307,0.00438255872378526,163.677,"70-79","70-79",562,160.2466973,6.94453023596912,"AFRICA"
"70-79",0,"Nigeria",0.154089466547435,0.0910611470923639,0.347060232685093,0.244604387497658,0.111403079282487,0.0379779571834699,0.0138037288365002,1617.4175,"70-79","70-79",566,158.3391786,6.94453023596912,"AFRICA"
"70-79",0,"Norway",0.0190410298825677,0.0371946456416333,0.347517372943546,0.386940468716709,0.158553085403041,0.0368303057549052,0.0139230911938875,241.684,"70-79","70-79",578,165.89255,6.56012988491876,"EUROPE"
"70-79",0,"Oman",0.0722730146775333,0.0296132370138048,0.259382950010306,0.230046754528236,0.20068098889438,0.107868917071425,0.100134138200453,29.1565,"70-79","70-79",512,154.519669,6.29889169817741,"ASIA"
"70-79",0,"Pakistan",0.0851134555710354,0.0587820331339182,0.336485176791451,0.312407953135187,0.136491088164227,0.0439748356678103,0.0267454577297536,2438.8025,"70-79","70-79",586,154.0397676,5.82100596289251,"ASIA"
"70-79",0,"Panama",0.0219757515221066,0.0263319721880122,0.212010857975539,0.400895982539919,0.22515797624951,0.0814015164739538,0.0322259428890039,91.76,"70-79","70-79",591,154.8732433,6.88834262615356,"LATIN AM. CARIBBEAN"
"70-79",0,"Papua New Guinea",0.185427437646465,0.133448402647689,0.298243448361532,0.207823714704679,0.107847779766933,0.0443719894780437,0.0228372280353748,70.276,"70-79","70-79",598,154.2713179,6.74416380088281,"OCEANIA"
"70-79",0,"Paraguay",0.0110696058785752,0.0213107547451916,0.177004155936744,0.381553456235367,0.231439062479102,0.11089169312304,0.066731271429202,105.5715,"70-79","70-79",600,156.2930788,6.30024048923408,"LATIN AM. CARIBBEAN"
"70-79",0,"Peru",0.0185009872973251,0.0354741013196146,0.284783228105057,0.373423540688398,0.208875466346367,0.0596183120993973,0.0193243637309355,697.368,"70-79","70-79",604,150.7206517,6.30024048923408,"LATIN AM. CARIBBEAN"
"70-79",0,"Philippines",0.143593096507726,0.0956357370759325,0.431875870903284,0.254134264968384,0.0631017938891298,0.0101538016599862,0.0015054664721248,1508.043,"70-79","70-79",608,150.2548057,5.58433638024338,"ASIA"
"70-79",0,"Poland",0.00253249900168004,0.00627885707300241,0.13636384334305,0.378540934101152,0.31896297136342,0.104376957330093,0.0529439381584125,1862.7535,"70-79","70-79",616,163.8608315,6.53503827682888,"EUROPE"
"70-79",0,"Portugal",0.00517497287621643,0.00751719289984648,0.197719917899687,0.348264349332987,0.306059331532555,0.108970989415595,0.0262932465894422,607.722,"70-79","70-79",620,159.2046968,6.47921942977585,"EUROPE"
"70-79",0,"Puerto Rico",0.0280543524172444,0.0198031182409992,0.15526537391895,0.352577093937119,0.235932262484089,0.142717703522102,0.0656500953793126,197.038,"70-79","70-79",630,158.6163657,NA,"LATIN AM. CARIBBEAN"
"70-79",0,"Qatar",0.0127916408404788,0.010126651612695,0.110574435955386,0.217337748317809,0.320616615878854,0.182066071818571,0.146486836217918,6.8925,"70-79","70-79",634,158.5643352,6.29889169817741,"ASIA"
"70-79",0,"Republic of Korea",0.0183627292335208,0.0434738313063213,0.500532621060245,0.372125830160813,0.058762784960592,0.00608418468081558,0.000657654898616374,2043.7965,"70-79","70-79",410,157.1372922,6.25128090160306,"ASIA"
"70-79",0,"Republic of Moldova",0.00208832368720682,0.0102040003714286,0.113717747899787,0.3727713777629,0.322818303317697,0.126835506160981,0.0515647400927505,128.975,"70-79","70-79",498,161.1397925,6.53503827682888,"EUROPE"
"70-79",0,"Romania",0.00454245531685831,0.010105043408436,0.114903964102802,0.365307816853948,0.310146416406789,0.145019072815171,0.0499752317027635,983.853,"70-79","70-79",642,164.9835327,6.53503827682888,"EUROPE"
"70-79",0,"Russian Federation",0.00405895216808515,0.00708533552926883,0.14471093015087,0.391555482141781,0.291889763816098,0.114815984116255,0.0458835517051399,6156.207,"70-79","70-79",643,163.2358824,6.50060541506639,"EUROPE"
"70-79",0,"Rwanda",0.179557094632675,0.196429045569643,0.466690578340421,0.10769801214508,0.035838107926497,0.00937778581661097,0.00440937628340946,137.042,"70-79","70-79",646,157.5836674,6.44557414400456,"AFRICA"
"70-79",0,"Saint Lucia",0.0256171877016595,0.027182791475469,0.187386517547018,0.366993379518158,0.208880513640332,0.120365034401635,0.0635745757157287,4.158,"70-79","70-79",662,162.4639423,6.66815702884516,"LATIN AM. CARIBBEAN"
"70-79",0,"Saint Vincent and the Grenadines",0.0306590452483437,0.0264720573410962,0.17484527959747,0.337664014671351,0.225485550462959,0.146690798647661,0.0581832540311182,2.4905,"70-79","70-79",670,161.7555465,6.66815702884516,"LATIN AM. CARIBBEAN"
"70-79",0,"Samoa",0.0147955338009202,0.0156983992693329,0.0728949765121218,0.222910066294461,0.304863632133428,0.171994162294992,0.196843230281366,2.8255,"70-79","70-79",882,160.2821632,6.74416380088281,"OCEANIA"
"70-79",0,"Sao Tome and Principe",0.11169151077533,0.0876873147004405,0.314399187801762,0.252386141044053,0.142363115114537,0.0519406246079295,0.0395321059559471,2.043,"70-79","70-79",678,159.3475472,7.22532421219363,"AFRICA"
"70-79",0,"Saudi Arabia",0.0173731607530139,0.020587002551245,0.119382638051209,0.225385191560367,0.311386368107758,0.195141006068169,0.11074463330955,173.3195,"70-79","70-79",682,152.5894001,6.29889169817741,"ASIA"
"70-79",0,"Senegal",0.150809090854833,0.0972223160310858,0.267025950277418,0.291693232674363,0.126384094489553,0.0498693423571617,0.0169959736709368,142.2675,"70-79","70-79",686,162.5899502,6.94453023596912,"AFRICA"
"70-79",0,"Serbia",0.020503505257643,0.0142280825137376,0.23862688585113,0.361156319342921,0.23814536967686,0.0918241014163618,0.0355157359413455,389.4245,"70-79","70-79",688,165.9341318,NA,"EUROPE"
